HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30,30",0.0001,3000,0.0783018,165,2.60485,0.189164,2.79401
"30,30,30,30,30,30",0.0001,3000,0.0783018,166,2.55005,0.195666,2.74572
"30,30,30,30,30,30",0.0001,3000,0.0783018,167,2.49608,0.202193,2.69827
"30,30,30,30,30,30",0.0001,3000,0.0783018,168,2.44295,0.208735,2.65169
"30,30,30,30,30,30",0.0001,3000,0.0783018,169,2.39071,0.21528,2.60599
"30,30,30,30,30,30",0.0001,3000,0.0783018,170,2.33937,0.221816,2.56118
"30,30,30,30,30,30",0.0001,3000,0.0783018,171,2.28895,0.228333,2.51729
"30,30,30,30,30,30",0.0001,3000,0.0783018,172,2.23949,0.23482,2.47431
"30,30,30,30,30,30",0.0001,3000,0.0783018,173,2.19099,0.241263,2.43226
"30,30,30,30,30,30",0.0001,3000,0.0783018,174,2.14348,0.247654,2.39113
"30,30,30,30,30,30",0.0001,3000,0.0783018,175,2.09697,0.253979,2.35095
"30,30,30,30,30,30",0.0001,3000,0.0783018,176,2.05146,0.26023,2.31169
"30,30,30,30,30,30",0.0001,3000,0.0783018,177,2.00698,0.266395,2.27337
"30,30,30,30,30,30",0.0001,3000,0.0783018,178,1.96352,0.272464,2.23599
"30,30,30,30,30,30",0.0001,3000,0.0783018,179,1.92109,0.278427,2.19952
"30,30,30,30,30,30",0.0001,3000,0.0783018,180,1.8797,0.284276,2.16397
"30,30,30,30,30,30",0.0001,3000,0.0783018,181,1.83933,0.290001,2.12933
"30,30,30,30,30,30",0.0001,3000,0.0783018,182,1.8,0.295594,2.09559
"30,30,30,30,30,30",0.0001,3000,0.0783018,183,1.76169,0.301047,2.06274
"30,30,30,30,30,30",0.0001,3000,0.0783018,184,1.7244,0.306353,2.03075
"30,30,30,30,30,30",0.0001,3000,0.0783018,185,1.68813,0.311506,1.99963
"30,30,30,30,30,30",0.0001,3000,0.0783018,186,1.65285,0.316499,1.96935
"30,30,30,30,30,30",0.0001,3000,0.0783018,187,1.61857,0.321326,1.9399
"30,30,30,30,30,30",0.0001,3000,0.0783018,188,1.58527,0.325982,1.91125
"30,30,30,30,30,30",0.0001,3000,0.0783018,189,1.55294,0.330464,1.8834
"30,30,30,30,30,30",0.0001,3000,0.0783018,190,1.52156,0.334766,1.85632
"30,30,30,30,30,30",0.0001,3000,0.0783018,191,1.49111,0.338885,1.82999
"30,30,30,30,30,30",0.0001,3000,0.0783018,192,1.46158,0.342819,1.8044
"30,30,30,30,30,30",0.0001,3000,0.0783018,193,1.43296,0.346565,1.77952
"30,30,30,30,30,30",0.0001,3000,0.0783018,194,1.40522,0.350121,1.75534
"30,30,30,30,30,30",0.0001,3000,0.0783018,195,1.37834,0.353486,1.73183
"30,30,30,30,30,30",0.0001,3000,0.0783018,196,1.35231,0.356659,1.70897
"30,30,30,30,30,30",0.0001,3000,0.0783018,197,1.3271,0.35964,1.68674
"30,30,30,30,30,30",0.0001,3000,0.0783018,198,1.3027,0.362428,1.66513
"30,30,30,30,30,30",0.0001,3000,0.0783018,199,1.27908,0.365025,1.64411
"30,30,30,30,30,30",0.0001,3000,0.0783018,200,1.25623,0.367431,1.62366
"30,30,30,30,30,30",0.0001,3000,0.0783018,201,1.23412,0.369647,1.60376
"30,30,30,30,30,30",0.0001,3000,0.0783018,202,1.21273,0.371676,1.5844
"30,30,30,30,30,30",0.0001,3000,0.0783018,203,1.19204,0.373519,1.56556
"30,30,30,30,30,30",0.0001,3000,0.0783018,204,1.17203,0.37518,1.54721
"30,30,30,30,30,30",0.0001,3000,0.0783018,205,1.15268,0.376661,1.52934
"30,30,30,30,30,30",0.0001,3000,0.0783018,206,1.13396,0.377965,1.51193
"30,30,30,30,30,30",0.0001,3000,0.0783018,207,1.11587,0.379095,1.49496
"30,30,30,30,30,30",0.0001,3000,0.0783018,208,1.09837,0.380056,1.47843
"30,30,30,30,30,30",0.0001,3000,0.0783018,209,1.08145,0.38085,1.46231
"30,30,30,30,30,30",0.0001,3000,0.0783018,210,1.0651,0.381483,1.44658
"30,30,30,30,30,30",0.0001,3000,0.0783018,211,1.04928,0.381959,1.43124
"30,30,30,30,30,30",0.0001,3000,0.0783018,212,1.03398,0.382282,1.41626
"30,30,30,30,30,30",0.0001,3000,0.0783018,213,1.01918,0.382456,1.40164
"30,30,30,30,30,30",0.0001,3000,0.0783018,214,1.00487,0.382486,1.38736
"30,30,30,30,30,30",0.0001,3000,0.0783018,215,0.991033,0.382377,1.37341
"30,30,30,30,30,30",0.0001,3000,0.0783018,216,0.977643,0.382133,1.35978
"30,30,30,30,30,30",0.0001,3000,0.0783018,217,0.964687,0.38176,1.34645
"30,30,30,30,30,30",0.0001,3000,0.0783018,218,0.952151,0.381263,1.33341
"30,30,30,30,30,30",0.0001,3000,0.0783018,219,0.940018,0.380645,1.32066
"30,30,30,30,30,30",0.0001,3000,0.0783018,220,0.928274,0.379913,1.30819
"30,30,30,30,30,30",0.0001,3000,0.0783018,221,0.916903,0.379071,1.29597
"30,30,30,30,30,30",0.0001,3000,0.0783018,222,0.905893,0.378123,1.28402
"30,30,30,30,30,30",0.0001,3000,0.0783018,223,0.89523,0.377075,1.27231
"30,30,30,30,30,30",0.0001,3000,0.0783018,224,0.8849,0.375932,1.26083
"30,30,30,30,30,30",0.0001,3000,0.0783018,225,0.874892,0.374697,1.24959
"30,30,30,30,30,30",0.0001,3000,0.0783018,226,0.865192,0.373375,1.23857
"30,30,30,30,30,30",0.0001,3000,0.0783018,227,0.85579,0.371971,1.22776
"30,30,30,30,30,30",0.0001,3000,0.0783018,228,0.846673,0.37049,1.21716
"30,30,30,30,30,30",0.0001,3000,0.0783018,229,0.837832,0.368934,1.20677
"30,30,30,30,30,30",0.0001,3000,0.0783018,230,0.829255,0.36731,1.19656
"30,30,30,30,30,30",0.0001,3000,0.0783018,231,0.820933,0.365619,1.18655
"30,30,30,30,30,30",0.0001,3000,0.0783018,232,0.812857,0.363868,1.17672
"30,30,30,30,30,30",0.0001,3000,0.0783018,233,0.805016,0.362058,1.16707
"30,30,30,30,30,30",0.0001,3000,0.0783018,234,0.797403,0.360195,1.1576
"30,30,30,30,30,30",0.0001,3000,0.0783018,235,0.790008,0.358281,1.14829
"30,30,30,30,30,30",0.0001,3000,0.0783018,236,0.782823,0.35632,1.13914
"30,30,30,30,30,30",0.0001,3000,0.0783018,237,0.775841,0.354314,1.13016
"30,30,30,30,30,30",0.0001,3000,0.0783018,238,0.769053,0.352269,1.12132
"30,30,30,30,30,30",0.0001,3000,0.0783018,239,0.762454,0.350185,1.11264
"30,30,30,30,30,30",0.0001,3000,0.0783018,240,0.756035,0.348067,1.1041
"30,30,30,30,30,30",0.0001,3000,0.0783018,241,0.749791,0.345917,1.09571
"30,30,30,30,30,30",0.0001,3000,0.0783018,242,0.743714,0.343738,1.08745
"30,30,30,30,30,30",0.0001,3000,0.0783018,243,0.7378,0.341532,1.07933
"30,30,30,30,30,30",0.0001,3000,0.0783018,244,0.732041,0.339302,1.07134
"30,30,30,30,30,30",0.0001,3000,0.0783018,245,0.726432,0.337051,1.06348
"30,30,30,30,30,30",0.0001,3000,0.0783018,246,0.720968,0.334779,1.05575
"30,30,30,30,30,30",0.0001,3000,0.0783018,247,0.715644,0.33249,1.04813
"30,30,30,30,30,30",0.0001,3000,0.0783018,248,0.710455,0.330186,1.04064
"30,30,30,30,30,30",0.0001,3000,0.0783018,249,0.705395,0.327868,1.03326
"30,30,30,30,30,30",0.0001,3000,0.0783018,250,0.700461,0.325538,1.026
"30,30,30,30,30,30",0.0001,3000,0.0783018,251,0.695648,0.323198,1.01885
"30,30,30,30,30,30",0.0001,3000,0.0783018,252,0.690952,0.32085,1.0118
"30,30,30,30,30,30",0.0001,3000,0.0783018,253,0.686368,0.318496,1.00486
"30,30,30,30,30,30",0.0001,3000,0.0783018,254,0.681894,0.316136,0.99803
"30,30,30,30,30,30",0.0001,3000,0.0783018,255,0.677525,0.313772,0.991297
"30,30,30,30,30,30",0.0001,3000,0.0783018,256,0.673257,0.311406,0.984663
"30,30,30,30,30,30",0.0001,3000,0.0783018,257,0.669088,0.309038,0.978126
"30,30,30,30,30,30",0.0001,3000,0.0783018,258,0.665013,0.306671,0.971684
"30,30,30,30,30,30",0.0001,3000,0.0783018,259,0.66103,0.304304,0.965334
"30,30,30,30,30,30",0.0001,3000,0.0783018,260,0.657136,0.301939,0.959076
"30,30,30,30,30,30",0.0001,3000,0.0783018,261,0.653328,0.299578,0.952906
"30,30,30,30,30,30",0.0001,3000,0.0783018,262,0.649603,0.29722,0.946823
"30,30,30,30,30,30",0.0001,3000,0.0783018,263,0.645958,0.294868,0.940825
"30,30,30,30,30,30",0.0001,3000,0.0783018,264,0.64239,0.292521,0.934911
"30,30,30,30,30,30",0.0001,3000,0.0783018,265,0.638898,0.29018,0.929078
"30,30,30,30,30,30",0.0001,3000,0.0783018,266,0.635479,0.287847,0.923325
"30,30,30,30,30,30",0.0001,3000,0.0783018,267,0.63213,0.285521,0.917651
"30,30,30,30,30,30",0.0001,3000,0.0783018,268,0.628849,0.283204,0.912053
"30,30,30,30,30,30",0.0001,3000,0.0783018,269,0.625634,0.280896,0.90653
"30,30,30,30,30,30",0.0001,3000,0.0783018,270,0.622483,0.278597,0.901081
"30,30,30,30,30,30",0.0001,3000,0.0783018,271,0.619395,0.276309,0.895704
"30,30,30,30,30,30",0.0001,3000,0.0783018,272,0.616366,0.274031,0.890397
"30,30,30,30,30,30",0.0001,3000,0.0783018,273,0.613396,0.271764,0.88516
"30,30,30,30,30,30",0.0001,3000,0.0783018,274,0.610482,0.269509,0.879991
"30,30,30,30,30,30",0.0001,3000,0.0783018,275,0.607622,0.267266,0.874888
"30,30,30,30,30,30",0.0001,3000,0.0783018,276,0.604816,0.265034,0.86985
"30,30,30,30,30,30",0.0001,3000,0.0783018,277,0.602061,0.262815,0.864877
"30,30,30,30,30,30",0.0001,3000,0.0783018,278,0.599357,0.260609,0.859966
"30,30,30,30,30,30",0.0001,3000,0.0783018,279,0.5967,0.258416,0.855116
"30,30,30,30,30,30",0.0001,3000,0.0783018,280,0.594091,0.256236,0.850327
"30,30,30,30,30,30",0.0001,3000,0.0783018,281,0.591527,0.25407,0.845596
"30,30,30,30,30,30",0.0001,3000,0.0783018,282,0.589007,0.251917,0.840924
"30,30,30,30,30,30",0.0001,3000,0.0783018,283,0.58653,0.249778,0.836308
"30,30,30,30,30,30",0.0001,3000,0.0783018,284,0.584095,0.247653,0.831748
"30,30,30,30,30,30",0.0001,3000,0.0783018,285,0.5817,0.245543,0.827243
"30,30,30,30,30,30",0.0001,3000,0.0783018,286,0.579345,0.243447,0.822792
"30,30,30,30,30,30",0.0001,3000,0.0783018,287,0.577028,0.241365,0.818393
"30,30,30,30,30,30",0.0001,3000,0.0783018,288,0.574748,0.239298,0.814046
"30,30,30,30,30,30",0.0001,3000,0.0783018,289,0.572504,0.237245,0.809749
"30,30,30,30,30,30",0.0001,3000,0.0783018,290,0.570295,0.235208,0.805502
"30,30,30,30,30,30",0.0001,3000,0.0783018,291,0.56812,0.233185,0.801304
"30,30,30,30,30,30",0.0001,3000,0.0783018,292,0.565977,0.231177,0.797154
"30,30,30,30,30,30",0.0001,3000,0.0783018,293,0.563868,0.229183,0.793051
"30,30,30,30,30,30",0.0001,3000,0.0783018,294,0.561789,0.227205,0.788994
"30,30,30,30,30,30",0.0001,3000,0.0783018,295,0.559741,0.225242,0.784982
"30,30,30,30,30,30",0.0001,3000,0.0783018,296,0.557722,0.223293,0.781015
"30,30,30,30,30,30",0.0001,3000,0.0783018,297,0.555732,0.22136,0.777092
"30,30,30,30,30,30",0.0001,3000,0.0783018,298,0.55377,0.219441,0.773211
"30,30,30,30,30,30",0.0001,3000,0.0783018,299,0.551835,0.217538,0.769372
"30,30,30,30,30,30",0.0001,3000,0.0783018,300,0.549926,0.215649,0.765575
"30,30,30,30,30,30",0.0001,3000,0.0783018,301,0.548043,0.213776,0.761819
"30,30,30,30,30,30",0.0001,3000,0.0783018,302,0.546185,0.211917,0.758102
"30,30,30,30,30,30",0.0001,3000,0.0783018,303,0.544352,0.210073,0.754425
"30,30,30,30,30,30",0.0001,3000,0.0783018,304,0.542542,0.208244,0.750786
"30,30,30,30,30,30",0.0001,3000,0.0783018,305,0.540756,0.20643,0.747185
